src,dst,proto,length,timestamp,src_port,dst_port,conn_state,DNS,connection_duration
10.0.0.66,10.0.0.1,TCP,54,1135111323.765512,42542.0,823.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.765597,127.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.765667,823.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.765746,42542.0,1990.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.765846,42542.0,8892.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.765893,1990.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.76598,8892.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.766114,42542.0,510.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.766216,42542.0,232.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.766264,510.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.766354,232.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.766437,42542.0,837.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.766538,42542.0,689.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.766584,837.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.766695,42542.0,679.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.766745,689.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.766853,42542.0,1349.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.766884,679.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.766976,1349.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.767111,42542.0,41.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.767212,42542.0,997.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.767294,41.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.767326,997.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.767436,42542.0,713.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.767536,42542.0,492.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.767618,713.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.767694,492.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.768996,42542.0,6000.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.76911,42542.0,449.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.769147,6000.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.76924,449.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.769327,42542.0,856.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.769427,42542.0,2015.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.7695,856.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.769534,2015.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.769646,42542.0,5010.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.769747,42542.0,793.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.769814,5010.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.769877,793.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.769965,42542.0,806.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.770079,42542.0,2033.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.770143,806.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.770175,2033.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.770293,42542.0,724.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.770393,42542.0,177.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.770439,724.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.77055,42542.0,1103.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.770614,177.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.770709,42542.0,996.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.770774,1103.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.770869,996.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.770939,42542.0,61439.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.771049,42542.0,137.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.771115,61439.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.771207,42542.0,601.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.771244,137.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.771364,42542.0,766.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.771382,601.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.771521,766.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.771592,42542.0,1502.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.771691,42542.0,663.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.771753,1502.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.77185,42542.0,652.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.771888,663.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.771986,652.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.772112,42542.0,2201.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.772213,42542.0,6146.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.772313,42542.0,1984.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.772364,2201.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.772471,42542.0,2034.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.772489,6146.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.772575,1984.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.772607,2034.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.772741,42542.0,461.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.772841,42542.0,339.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.772888,461.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.77298,339.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.773074,42542.0,96.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.773174,42542.0,6001.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.773275,96.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.773306,6001.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.7734,42542.0,13710.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.7735,42542.0,1530.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.773547,13710.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.773647,1530.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.773728,42542.0,150.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.773827,42542.0,804.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.773873,150.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.773986,42542.0,32773.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.774066,804.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.774098,32773.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.774216,42542.0,528.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.774315,42542.0,5902.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.774381,528.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.774469,5902.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.774544,42542.0,416.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.774644,42542.0,879.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.774708,416.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.774791,879.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.774872,42542.0,312.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.774972,42542.0,1935.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.77504,312.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.775116,1935.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.775203,42542.0,13716.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.775304,42542.0,720.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.775404,42542.0,824.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.775422,13716.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.775458,720.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.775601,824.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.775685,42542.0,1378.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.775785,42542.0,953.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.775836,1378.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.775942,42542.0,1449.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.775971,953.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.776101,1449.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.776183,42542.0,18183.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.776282,42542.0,125.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.776369,18183.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.776442,125.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.776553,42542.0,2021.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.776655,42542.0,677.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.776703,2021.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.776814,42542.0,1401.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.776837,677.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.776967,1401.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.777052,42542.0,761.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.777272,761.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.778443,42542.0,13713.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.778547,42542.0,1511.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.778593,13713.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.778706,42542.0,645.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.778725,1511.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.778861,645.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.778935,42542.0,130.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.779045,42542.0,913.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.779123,130.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.779155,913.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.779267,42542.0,325.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.779367,42542.0,912.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.779412,325.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.779531,912.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.779592,42542.0,405.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.779689,42542.0,280.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.779738,405.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.779833,280.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.779916,42542.0,7008.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.780016,42542.0,757.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.780089,7008.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.780184,42542.0,575.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.780204,757.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.780334,575.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.780413,42542.0,78.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.780513,42542.0,621.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.780559,78.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.780671,42542.0,464.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.780692,621.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.78079,464.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.780886,42542.0,145.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.780985,42542.0,27002.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.78107,145.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.781102,27002.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.781217,42542.0,38292.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.781316,42542.0,2023.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.781425,42542.0,27003.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.781435,38292.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.781497,2023.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.781596,27003.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.781691,42542.0,838.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.781792,42542.0,812.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.78188,838.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.781961,42542.0,742.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.781989,812.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.782088,742.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.782184,42542.0,1362.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.782284,42542.0,19.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.782346,1362.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.782476,42542.0,647.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.782495,19.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.782628,647.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.782708,42542.0,3292.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.782807,42542.0,4343.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.782855,3292.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.782965,42542.0,3005.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.78304,4343.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.783115,3005.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.783203,42542.0,17007.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.783304,42542.0,404.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.783392,17007.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.783471,404.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.783543,42542.0,447.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.783643,42542.0,754.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.78369,447.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.783788,754.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.783869,42542.0,337.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.783969,42542.0,2018.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.784016,337.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.784116,2018.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.784203,42542.0,934.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.784304,42542.0,484.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.784371,934.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.78445,484.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.784531,42542.0,587.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.78463,42542.0,1110.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.784714,587.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.784763,1110.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.784856,42542.0,1084.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.784955,42542.0,1003.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.785032,1084.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.785109,1003.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.785192,42542.0,73.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.785292,42542.0,187.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.785376,73.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.785466,187.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.785524,42542.0,5001.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.785622,42542.0,794.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.785702,5001.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.785769,794.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.785851,42542.0,30.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.785951,42542.0,5713.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.786041,30.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.786105,5713.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.786188,42542.0,3985.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.786287,42542.0,1518.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.786358,3985.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.786392,1518.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.786504,42542.0,257.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.786646,257.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.787946,42542.0,881.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.788062,42542.0,5308.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.7881,881.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.788186,5308.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.788279,42542.0,2433.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.78842,42542.0,348.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.788431,2433.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.788567,348.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.788643,42542.0,1551.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.788744,42542.0,814.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.788843,42542.0,933.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.788862,1551.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.788928,814.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.789016,933.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.789127,42542.0,890.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.789227,42542.0,650.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.789298,890.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.789335,650.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.789443,42542.0,2068.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.789542,42542.0,219.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.78959,2068.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.789701,42542.0,29.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.789722,219.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.789861,29.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.789928,42542.0,164.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.790037,42542.0,476.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.790109,164.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.790188,476.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.790268,42542.0,296.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.790367,42542.0,186.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.790417,296.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.790511,186.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.790593,42542.0,424.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.790693,42542.0,639.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.790739,424.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.790852,42542.0,1999.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.79088,639.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.790972,1999.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.791078,42542.0,637.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.79118,42542.0,453.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.791264,637.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.791296,453.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.791404,42542.0,1992.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.791504,42542.0,2401.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.791566,1992.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.791652,2401.0,42542.0,RST-ACK,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.791733,42542.0,2048.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.791832,42542.0,132.0,SYN,,0.0
10.0.0.66,10.0.0.1,TCP,54,1135111323.791931,42542.0,532.0,SYN,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.791949,2048.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.79203,132.0,42542.0,RST-ACK,,0.0
10.0.0.1,10.0.0.66,TCP,60,1135111323.792118,532.0,42542.0,RST-ACK,,0.0
