src,dst,proto,length,timestamp,src_port,dst_port,conn_state,duration,DNS
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933929,55686,30049,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933929,44321,45238,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933930,50758,61436,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933933,45664,15525,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933933,34641,2422,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933933,47487,23705,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933933,48187,4263,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933934,34004,14297,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933936,48680,14219,REJ,0.04,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933937,50977,27682,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933938,36160,52732,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933940,39269,38153,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933941,36079,1230,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933943,43723,48682,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933944,46554,11149,REJ,0.01,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933944,56147,1494,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933947,44693,12968,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933948,46899,33386,REJ,0.010001,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933948,34266,52662,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933948,49509,13417,REJ,0.01,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933949,41697,55532,REJ,0.01,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933949,45426,2178,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933950,48960,17678,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933951,47352,15661,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933951,49884,54515,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933951,56895,32790,REJ,0.009999,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933951,52459,6470,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933952,44448,24273,REJ,0.01,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933952,55713,29865,REJ,0.010001,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933953,33779,26000,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933954,45399,21602,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933956,57853,13244,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933956,52360,50343,REJ,0.01,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933956,41429,578,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933957,46814,51491,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933957,37548,24199,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933957,34780,20596,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933957,56770,20525,REJ,0.009999,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933958,36516,18348,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933959,55221,11212,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933959,46826,55413,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933960,59459,17960,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933960,42165,7206,REJ,0.03,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933961,47767,48846,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933961,42296,9336,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933961,57742,16167,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933962,43205,34134,REJ,0.01,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933962,49970,5000,REJ,0.01,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933962,56246,63132,REJ,0.01,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933963,53409,47187,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933963,56909,42292,REJ,0.01,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933964,47373,7863,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933964,50068,824,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933964,34270,46610,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933964,45165,20376,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933965,45136,42405,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933966,58664,18633,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933967,43830,43664,REJ,0.01,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933969,53244,27311,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933969,47805,48267,REJ,0.01,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933969,46491,24470,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933970,46844,61117,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933970,55791,16552,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933971,51470,64060,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933971,43847,17015,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933971,33726,21281,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933971,58539,22579,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933972,51005,27343,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933972,33595,49306,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933973,54915,21018,REJ,0.009999,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933973,52106,34709,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933973,51133,63352,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933974,56852,41663,REJ,0.01,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933974,54086,2588,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933975,56598,60225,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933975,55924,52734,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933975,43892,14752,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933976,41138,28860,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933976,47599,27823,REJ,0.01,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933976,38930,31478,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933976,53332,16107,REJ,0.01,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933977,52165,472,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933978,49460,24860,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933978,53569,51949,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933978,42760,31254,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933978,51141,2012,REJ,0.0,
192.168.204.45,192.168.26.102,tcp,0,1970-01-01 00:00:01.331933978,46200,30650,REJ,0.0,
192.168.204.45,192.168.26.101,tcp,0,1970-01-01 00:00:01.331933978,40024,145,REJ,0.01,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933979,48089,24673,REJ,0.0,
192.168.204.45,192.168.26.103,tcp,0,1970-01-01 00:00:01.331933980,43983,28168,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933980,60908,9470,REJ,0.01,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933981,60332,37442,REJ,0.01,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933983,45925,50090,REJ,0.0,
192.168.204.45,192.168.26.100,tcp,0,1970-01-01 00:00:01.331933983,58008,57450,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.331934012,38763,10012,REJ,0.0,
192.168.202.102,192.168.21.103,tcp,0,1970-01-01 00:00:01.331934045,1137,1084,REJ,0.0,
192.168.202.68,172.16.5.100,tcp,0,1970-01-01 00:00:01.331934050,59142,445,S0,0.0,
192.168.204.45,192.168.26.103,tcp,9,1970-01-01 00:00:01.331934058,60957,3997,SF,5.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.331934078,41587,8651,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.331934078,37457,33899,REJ,0.0,
192.168.202.102,192.168.21.103,tcp,0,1970-01-01 00:00:01.331934087,1170,5222,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934143,58695,38270,REJ,0.009999,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.331934144,33865,720,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934145,42095,59433,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934146,42225,1557,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934146,32840,34030,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934146,53244,23795,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934146,53524,31731,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934148,42377,43351,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934148,36212,55995,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934149,59705,37021,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934150,43519,63732,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934150,41837,57358,REJ,0.01,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934151,47786,48667,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934151,33390,58000,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934153,34525,31311,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934154,35091,47979,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934155,44179,17505,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934155,56543,34883,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934156,41060,13146,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934157,50177,60708,REJ,0.010001,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934157,42874,51485,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934157,35909,8879,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934157,46043,26440,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934157,56815,12166,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934157,44400,19205,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934158,55335,45108,REJ,0.01,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934158,39931,57728,REJ,0.01,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934159,60563,55772,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934159,49378,49390,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934159,42405,42298,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934160,39246,21977,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934160,34235,18824,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934160,55151,61729,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934160,47676,4050,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934161,51327,50238,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934161,46456,19498,REJ,0.01,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934161,52594,41997,REJ,0.01,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934162,35245,26712,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934162,55455,18993,REJ,0.01,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934162,44890,30188,REJ,0.009999,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934162,38113,61279,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934163,54355,40997,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934164,40788,33530,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934164,58783,4409,REJ,0.01,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934165,52236,61036,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934165,49268,43106,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934165,60167,33284,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934167,36831,29495,REJ,0.01,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934168,35065,11767,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934168,36260,49829,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934168,51654,31687,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934169,55617,3116,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934169,48483,43944,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934169,34103,14557,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934170,36417,11424,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934170,36254,36888,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934172,33748,28865,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934172,50427,48093,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934173,43658,65273,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934173,53763,24411,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934174,45961,57997,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934174,40789,40335,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934174,56781,46639,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934174,49878,3734,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.331934177,34704,5950,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.331934177,35669,19780,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934177,53576,61594,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934178,44447,32375,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934178,45411,28106,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934178,34496,24984,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934179,49055,25023,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934179,35334,33983,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934180,47419,24528,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934180,36755,39903,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934182,37065,3235,REJ,0.01,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934182,42269,47726,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934183,41382,34021,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934184,42722,44416,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934186,32951,1487,REJ,0.01,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934186,56067,13881,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934187,50492,26111,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934187,45584,7787,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934187,42784,26906,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934188,60833,63566,REJ,0.01,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934189,48934,50966,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934189,59354,29889,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934190,55828,22334,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934190,43606,54119,REJ,0.01,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934191,57852,35138,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934191,56115,14808,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934191,41567,48837,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934193,44773,20843,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934193,52071,50431,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934193,37237,55345,REJ,0.010001,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934195,40360,63824,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934195,41052,48130,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934195,60018,28351,REJ,0.01,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934196,44290,30765,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934199,42439,29144,REJ,0.01,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934199,46817,35250,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934200,43698,5420,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934201,50750,64161,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934201,44124,5509,REJ,0.02,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934201,59697,47015,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934202,40858,15633,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934202,53374,53076,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934202,43203,29276,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934203,52769,9651,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934204,55060,49608,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934204,57996,41851,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934205,51657,18108,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934205,52896,12523,REJ,0.01,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934205,35111,26087,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934206,51450,64552,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934206,34768,41748,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934207,44528,61490,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934207,47762,32964,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934207,53084,53259,REJ,0.01,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934207,54606,38412,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934208,44024,42173,REJ,0.010001,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934210,42344,36620,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934210,55262,3637,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934211,46042,25576,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934212,35296,3923,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934212,40590,6315,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934212,44178,7487,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934212,37550,41171,REJ,0.01,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934213,45800,13557,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934213,44048,50603,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934214,34280,40021,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934214,45420,35973,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934216,56224,19252,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934216,52682,23053,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934217,35183,58686,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934217,48700,31093,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934218,49589,16450,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934218,40394,55318,REJ,0.01,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934218,35895,50366,REJ,0.0,
192.168.204.45,192.168.26.202,tcp,0,1970-01-01 00:00:01.331934218,58971,4540,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934219,43979,42258,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934222,47105,24297,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934223,44691,64175,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934223,42374,1122,REJ,0.01,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934223,52699,34733,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934223,52191,64975,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934224,46668,52759,REJ,0.0,
192.168.204.45,192.168.26.152,tcp,0,1970-01-01 00:00:01.331934224,58029,61422,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934224,37953,30540,REJ,0.01,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934224,36597,19006,REJ,0.0,
192.168.204.45,192.168.26.203,tcp,0,1970-01-01 00:00:01.331934224,53781,46814,REJ,0.01,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934224,44399,56260,REJ,0.01,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934224,47316,60396,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934225,35302,14950,REJ,0.01,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934226,43367,23427,REJ,0.0,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934226,39836,42089,REJ,0.0,
192.168.204.45,192.168.26.252,tcp,0,1970-01-01 00:00:01.331934227,49269,48654,REJ,0.01,
192.168.204.45,192.168.26.253,tcp,0,1970-01-01 00:00:01.331934228,54349,28428,REJ,0.0,
